Date,Open,High,Low,Close,Volume,Market Cap
10-08-2019,0.009557,0.009705,0.009248,0.009435,1397769,114467974
09-08-2019,0.009964,0.010051,0.009376,0.009514,1079549,115395371
08-08-2019,0.009998,0.010127,0.009604,0.009962,1492146,120785207
07-08-2019,0.010187,0.010244,0.009657,0.009964,1932159,120778048
06-08-2019,0.011066,0.0119,0.009788,0.010184,2613762,123404970
05-08-2019,0.010039,0.01125,0.009617,0.011053,3502984,133883331
04-08-2019,0.010183,0.010375,0.00981,0.010052,1166402,121728988
03-08-2019,0.010042,0.010329,0.009932,0.010183,1254190,123277945
02-08-2019,0.01045,0.010676,0.009708,0.010039,2879418,121489939
01-08-2019,0.010495,0.010628,0.010269,0.010499,1073600,127017341
31-07-2019,0.010227,0.010838,0.010227,0.010487,906676,126830564
30-07-2019,0.010342,0.010508,0.010126,0.010229,954353,123673669
29-07-2019,0.010542,0.01071,0.010247,0.010343,1175574,125012630
28-07-2019,0.01051,0.010702,0.010329,0.01054,1077044,127353797
27-07-2019,0.010957,0.011205,0.010263,0.010513,971157,126988635
26-07-2019,0.010876,0.010963,0.010539,0.010933,1173110,132021081
25-07-2019,0.010784,0.011133,0.010747,0.010879,1216287,131320778
24-07-2019,0.010849,0.010849,0.010267,0.010794,1094275,130252872
23-07-2019,0.01128,0.011298,0.010706,0.01085,1503991,130889358
22-07-2019,0.011904,0.011941,0.011248,0.011307,1081845,136359318
21-07-2019,0.012341,0.012352,0.011544,0.011905,1274828,143527279
20-07-2019,0.011888,0.012505,0.011299,0.012341,2363086,148742315
19-07-2019,0.011909,0.012105,0.011155,0.011898,2249132,143348105
18-07-2019,0.011198,0.011982,0.010312,0.011908,1983233,143426135
17-07-2019,0.010191,0.011318,0.009925,0.011193,1871299,134774531
16-07-2019,0.011993,0.012069,0.009965,0.010211,1781931,122908392
15-07-2019,0.01176,0.012149,0.011033,0.012038,2582817,144847875
14-07-2019,0.012905,0.01312,0.01173,0.011755,1389715,141399795
13-07-2019,0.01315,0.013368,0.012206,0.012903,1628747,155159290
12-07-2019,0.011986,0.013429,0.011669,0.013161,1952092,158211541
11-07-2019,0.012658,0.012689,0.011556,0.011978,2067522,143942307
10-07-2019,0.013344,0.01384,0.012206,0.012613,5476702,151531713
09-07-2019,0.013086,0.013576,0.012566,0.01333,1618575,160097195
08-07-2019,0.013539,0.014301,0.012687,0.013075,2970647,156976179
07-07-2019,0.012384,0.013684,0.012143,0.013605,5210534,163289244
06-07-2019,0.011629,0.012406,0.011567,0.012373,1142704,148460736
05-07-2019,0.012001,0.012145,0.011283,0.011626,1145206,139453336
04-07-2019,0.012286,0.012379,0.011735,0.012004,1094636,143935150
03-07-2019,0.011891,0.012549,0.011675,0.012211,1552690,146367515
02-07-2019,0.012736,0.013029,0.011441,0.011892,1845845,142496771
01-07-2019,0.012043,0.012884,0.01159,0.012695,1353820,152078857
30-06-2019,0.012583,0.013059,0.011988,0.01199,1257541,143579077
29-06-2019,0.01268,0.01268,0.01177,0.012579,1541523,150584518
28-06-2019,0.012308,0.012784,0.011803,0.01272,1647692,152232864
27-06-2019,0.012925,0.013601,0.011998,0.012298,2670651,147128214
26-06-2019,0.01474,0.015103,0.012525,0.012906,3736148,154351884
25-06-2019,0.01387,0.015077,0.013383,0.014741,1774901,176240970
24-06-2019,0.013987,0.01449,0.013429,0.01391,1284736,166253774
23-06-2019,0.014949,0.015121,0.013904,0.013984,1227059,167088262
22-06-2019,0.0138,0.014946,0.013416,0.014946,2239924,178521180
21-06-2019,0.014347,0.014408,0.013525,0.013751,1667502,164188371
20-06-2019,0.015894,0.015894,0.014128,0.014339,2023805,171157465
19-06-2019,0.013086,0.016061,0.012986,0.015869,3046692,189364419
18-06-2019,0.01267,0.013217,0.012152,0.013079,1796220,156011821
17-06-2019,0.012798,0.013063,0.012426,0.012659,1731293,150959741
16-06-2019,0.012799,0.013146,0.012547,0.012791,2065733,152478858
15-06-2019,0.01235,0.013025,0.012327,0.012809,2104170,152645653
14-06-2019,0.012366,0.012522,0.011775,0.012345,2416473,147074128
13-06-2019,0.0126,0.012785,0.012176,0.012362,1673009,147222697
12-06-2019,0.012506,0.01281,0.01219,0.012619,2513783,150238720
11-06-2019,0.013104,0.013167,0.012225,0.012512,3297136,148914366
10-06-2019,0.012979,0.013661,0.012785,0.013099,3008134,155851004
09-06-2019,0.013946,0.014019,0.012715,0.012979,2967560,154373171
08-06-2019,0.014629,0.014767,0.013681,0.013941,2753583,165761120
07-06-2019,0.014338,0.014916,0.014115,0.014632,2848920,173910657
06-06-2019,0.014254,0.014621,0.013896,0.014274,2861894,169608039
05-06-2019,0.01408,0.014631,0.013981,0.014374,3330604,170734295
04-06-2019,0.015347,0.015347,0.013872,0.014076,3535443,167140562
03-06-2019,0.016314,0.016472,0.015336,0.015337,3308707,182060597
02-06-2019,0.015622,0.016452,0.015509,0.016321,3856930,193667268
01-06-2019,0.015184,0.015818,0.015028,0.015641,3812331,185544315
31-05-2019,0.014589,0.015239,0.014296,0.015166,4064862,179847172
30-05-2019,0.016274,0.016822,0.014446,0.014594,4228052,173007682
29-05-2019,0.016008,0.016451,0.015418,0.01639,4223180,194239176
28-05-2019,0.016529,0.01657,0.015687,0.015952,4945467,188981769
27-05-2019,0.015469,0.016709,0.015469,0.016533,4655519,195795425
26-05-2019,0.01584,0.015972,0.014979,0.015492,4229749,183408310
25-05-2019,0.015,0.016103,0.014998,0.015788,5394017,186853693
24-05-2019,0.01451,0.015351,0.014465,0.015017,3887809,177672891
23-05-2019,0.014463,0.014924,0.013794,0.014508,3389966,171587704
22-05-2019,0.014487,0.015269,0.014015,0.014477,4755049,171173191
21-05-2019,0.012476,0.014902,0.012218,0.01451,4552994,171505314
20-05-2019,0.013026,0.013108,0.012085,0.012461,3371424,147238119
19-05-2019,0.012553,0.014049,0.012361,0.013082,5173916,154514242
18-05-2019,0.012483,0.01299,0.012157,0.012586,3633804,148608755
17-05-2019,0.013436,0.013532,0.011521,0.012498,4272128,147526718
16-05-2019,0.015085,0.015205,0.012203,0.013436,6475932,158535902
15-05-2019,0.011301,0.015544,0.011101,0.015105,6267955,178173186
14-05-2019,0.010633,0.011359,0.010273,0.011312,3627743,133389829
13-05-2019,0.010304,0.011535,0.010216,0.010629,3013543,125295992
12-05-2019,0.011817,0.011817,0.010273,0.010287,3395646,121225236
11-05-2019,0.010335,0.011961,0.010319,0.01182,3459635,139239123
10-05-2019,0.010294,0.010538,0.009873,0.010361,2319694,122012983
09-05-2019,0.010277,0.010432,0.009775,0.010295,2384531,121193586
08-05-2019,0.010601,0.010622,0.010111,0.010295,2036701,121152050
07-05-2019,0.010419,0.010894,0.010419,0.010606,2053291,124778491
06-05-2019,0.010241,0.010626,0.009936,0.010376,1787270,122025360
05-05-2019,0.010148,0.010387,0.00992,0.010244,1349622,120436265
04-05-2019,0.01067,0.010751,0.010104,0.010149,1880918,119279990
03-05-2019,0.010419,0.010804,0.010392,0.010674,2085077,125407078
02-05-2019,0.010446,0.010925,0.010399,0.01042,1882185,122380109
01-05-2019,0.010614,0.01072,0.010272,0.010445,1408731,122631012
30-04-2019,0.010604,0.010985,0.01022,0.010615,1405184,124589263
29-04-2019,0.010854,0.011006,0.010161,0.010603,1423816,124405830
28-04-2019,0.011058,0.011105,0.010782,0.01085,1059780,127264519
27-04-2019,0.011415,0.011442,0.0109,0.011052,1327673,129585266
26-04-2019,0.011185,0.011551,0.010822,0.011411,1520780,133751346
25-04-2019,0.011729,0.012351,0.010905,0.011155,1819329,130704842
24-04-2019,0.012979,0.013068,0.011583,0.011732,1895313,137421296
23-04-2019,0.013006,0.013439,0.012803,0.012983,1518506,152021212
22-04-2019,0.012706,0.013272,0.012628,0.01301,1333719,152283091
21-04-2019,0.013186,0.013336,0.012583,0.012708,1282037,148694108
20-04-2019,0.013535,0.013705,0.013124,0.013194,1380786,154338345
19-04-2019,0.013814,0.013968,0.013403,0.013533,1177067,158239528
18-04-2019,0.013105,0.013854,0.013084,0.013833,1753861,161697365
17-04-2019,0.013235,0.013308,0.012952,0.01311,1157831,153193391
16-04-2019,0.012895,0.013308,0.012641,0.013235,1553476,154599612
15-04-2019,0.013114,0.013399,0.012763,0.012895,1787091,150582472
14-04-2019,0.013365,0.013452,0.012782,0.013113,913124,153067048
13-04-2019,0.013053,0.013427,0.012767,0.013373,1189446,156052589
12-04-2019,0.012615,0.013573,0.012524,0.013046,1518943,152186157
11-04-2019,0.013999,0.014012,0.012482,0.01262,1853692,147170206
10-04-2019,0.014061,0.014272,0.013678,0.013997,2049722,163166043
09-04-2019,0.014679,0.014739,0.01396,0.014064,2091770,163888339
08-04-2019,0.014912,0.015186,0.014513,0.014678,3854282,170987695
07-04-2019,0.014849,0.015189,0.014595,0.014974,1516860,174382913
06-04-2019,0.015035,0.015441,0.014619,0.014846,1685837,172831463
05-04-2019,0.014479,0.015166,0.014407,0.015032,1655964,174937117
04-04-2019,0.014937,0.015329,0.014268,0.014468,1611136,168316149
03-04-2019,0.014673,0.016103,0.014374,0.014899,5440226,173265978
02-04-2019,0.013038,0.014824,0.012919,0.014685,4862475,170724909
01-04-2019,0.012569,0.013244,0.012534,0.013039,2660320,151528856
31-03-2019,0.012301,0.012618,0.012126,0.01257,2476386,146036680
30-03-2019,0.012132,0.012884,0.012044,0.0123,3114334,142842960
29-03-2019,0.012333,0.014495,0.011803,0.012069,3433285,140112784
28-03-2019,0.012714,0.012714,0.012186,0.012336,970346,143170136
27-03-2019,0.012216,0.012688,0.012145,0.012688,1177587,147202298
26-03-2019,0.012242,0.012463,0.011918,0.012226,1328567,141788014
25-03-2019,0.014469,0.0146,0.012072,0.012247,1053877,141988987
24-03-2019,0.014663,0.014686,0.014393,0.014449,2456077,167462166
23-03-2019,0.014531,0.014669,0.012809,0.014655,2735435,169786358
22-03-2019,0.012629,0.014738,0.012615,0.014571,2873321,168759004
21-03-2019,0.013454,0.013543,0.012556,0.012636,1032291,146297078
20-03-2019,0.013616,0.013677,0.013058,0.013466,1281666,155847972
19-03-2019,0.013672,0.013813,0.013359,0.013626,1027965,157645008
18-03-2019,0.014464,0.014777,0.013537,0.013674,1575808,158148719
17-03-2019,0.014446,0.014615,0.014319,0.014427,861571,166800169
16-03-2019,0.014261,0.014728,0.014204,0.014427,1114513,166734780
15-03-2019,0.014092,0.014357,0.014015,0.01431,1029401,165326764
14-03-2019,0.014243,0.014316,0.01383,0.014066,1698511,162455576
13-03-2019,0.014206,0.015072,0.013751,0.014169,2446268,163591287
12-03-2019,0.013045,0.015797,0.012757,0.014363,8584760,165769012
11-03-2019,0.012662,0.01318,0.012431,0.013024,1582680,150259335
10-03-2019,0.01289,0.012959,0.012381,0.012633,993049,145701101
09-03-2019,0.01224,0.012934,0.011899,0.012891,1332627,148624906
08-03-2019,0.011571,0.012449,0.011555,0.012267,1865691,141382851
07-03-2019,0.011306,0.011872,0.011306,0.011568,1301564,133278799
06-03-2019,0.011398,0.011503,0.011127,0.011309,979615,130253969
05-03-2019,0.010637,0.011703,0.010637,0.011392,1669847,131157581
04-03-2019,0.011203,0.011327,0.010463,0.010596,983068,121953641
03-03-2019,0.011489,0.01162,0.011216,0.011233,821920,129240927
02-03-2019,0.011657,0.011708,0.011232,0.011577,1421894,133145460
01-03-2019,0.010937,0.011827,0.010886,0.011626,1575783,133664790
28-02-2019,0.010728,0.011029,0.010682,0.010977,640418,126154686
27-02-2019,0.0107,0.011116,0.010418,0.010718,2201051,123137176
26-02-2019,0.010545,0.010784,0.010307,0.010644,1907947,122240857
25-02-2019,0.01027,0.010896,0.010155,0.010582,2303680,121490470
24-02-2019,0.011631,0.012451,0.010221,0.010304,2807894,118259625
23-02-2019,0.010361,0.011731,0.010303,0.011608,2491914,133178024
22-02-2019,0.010167,0.010549,0.009929,0.010358,2185956,118791826
21-02-2019,0.010049,0.010487,0.009939,0.010216,2436000,117124342
20-02-2019,0.009785,0.010134,0.009511,0.010084,2283413,115563192
19-02-2019,0.009915,0.010082,0.009755,0.009894,1036539,113352157
18-02-2019,0.009139,0.009936,0.009139,0.00987,1016204,113035945
17-02-2019,0.008953,0.009176,0.00857,0.009123,1161542,104447464
16-02-2019,0.009005,0.009059,0.008818,0.008938,515744,102286899
15-02-2019,0.008995,0.009093,0.008869,0.008989,507939,102831816
14-02-2019,0.008836,0.009069,0.008784,0.008992,553325,102832446
13-02-2019,0.008732,0.009212,0.008658,0.008876,791291,101475527
12-02-2019,0.008906,0.008966,0.008491,0.008745,766958,99941950
11-02-2019,0.009249,0.009302,0.008584,0.008949,1520683,102228551
10-02-2019,0.009654,0.009667,0.009074,0.00924,834643,105523807
09-02-2019,0.009423,0.009766,0.009339,0.00966,520412,110273495
08-02-2019,0.008405,0.009782,0.00831,0.00943,917562,107607096
07-02-2019,0.008329,0.008564,0.008179,0.008318,566252,94884611
06-02-2019,0.008633,0.008682,0.00812,0.008318,702905,94852118
05-02-2019,0.008744,0.008886,0.008511,0.008544,606520,97394541
04-02-2019,0.008688,0.00889,0.008511,0.00878,481485,100047666
03-02-2019,0.009032,0.009046,0.008662,0.008668,380234,98739880
02-02-2019,0.008815,0.009049,0.008712,0.008803,498609,100241679
01-02-2019,0.008737,0.009157,0.008645,0.008863,658010,100892395
31-01-2019,0.00897,0.009169,0.008679,0.008732,440072,99362194
30-01-2019,0.008596,0.009108,0.008456,0.009007,745762,102459744
29-01-2019,0.008894,0.008995,0.008344,0.00861,669572,97901171
28-01-2019,0.00918,0.009405,0.008614,0.008882,857642,100956338
27-01-2019,0.009392,0.009594,0.009149,0.009172,481832,104213978
26-01-2019,0.009401,0.009846,0.009198,0.009403,341304,106804459
25-01-2019,0.009612,0.009619,0.009342,0.009391,427033,106630283
24-01-2019,0.009354,0.009873,0.009313,0.009616,711401,109144149
23-01-2019,0.009581,0.009897,0.009318,0.009352,1315134,106107203
22-01-2019,0.009408,0.009868,0.009062,0.009614,839658,109036036
21-01-2019,0.009621,0.009853,0.00899,0.009403,1291310,106608774
20-01-2019,0.010002,0.010039,0.00949,0.009557,581921,108310376
19-01-2019,0.009656,0.010155,0.009627,0.00999,744322,113178291
18-01-2019,0.010172,0.01025,0.009608,0.009654,1616418,109329908
17-01-2019,0.009824,0.010229,0.009541,0.010171,603467,115143603
16-01-2019,0.010055,0.010055,0.009527,0.009821,983657,111145360
15-01-2019,0.010043,0.010508,0.00944,0.010054,927040,113741767
14-01-2019,0.009347,0.010389,0.009313,0.010159,1404184,114885199
13-01-2019,0.010107,0.010117,0.009348,0.009426,950942,106562596
12-01-2019,0.010153,0.010312,0.00981,0.010126,1089332,114426273
11-01-2019,0.010089,0.01043,0.00984,0.010152,1340425,114681305
10-01-2019,0.011567,0.011663,0.009787,0.010079,1768822,113813711
09-01-2019,0.011563,0.011797,0.011419,0.011554,1314739,130427402
08-01-2019,0.0122,0.0122,0.011552,0.011566,1631036,130512404
07-01-2019,0.01189,0.012314,0.011328,0.012197,1968408,137580126
06-01-2019,0.010644,0.011992,0.010644,0.011888,1596385,134047292
05-01-2019,0.01072,0.011058,0.010593,0.010911,3157033,122981919
04-01-2019,0.010859,0.011027,0.010459,0.010923,1149643,123077483
03-01-2019,0.010831,0.01096,0.01068,0.010846,1533564,122163947
02-01-2019,0.01065,0.010867,0.010572,0.010785,1081040,121425553
01-01-2019,0.010456,0.010755,0.010127,0.01074,1497562,120877893
31-12-2018,0.010747,0.010876,0.010287,0.010426,735414,117306235
30-12-2018,0.010454,0.010851,0.010386,0.010717,807371,120536271
29-12-2018,0.010498,0.010981,0.010389,0.010497,1551149,118009445
28-12-2018,0.0096,0.010775,0.009352,0.010496,1702483,117964777
27-12-2018,0.010566,0.010593,0.009506,0.009605,865260,107904710
26-12-2018,0.010589,0.010947,0.010424,0.010592,835775,118948744
25-12-2018,0.011966,0.011966,0.010116,0.010562,1270659,118565851
24-12-2018,0.01136,0.012553,0.01136,0.011974,1325984,134375681
23-12-2018,0.01095,0.011714,0.01095,0.011292,879023,126674581
22-12-2018,0.010439,0.011085,0.010205,0.011076,1220274,124197023
21-12-2018,0.011943,0.012304,0.010403,0.010403,1318367,116612766
20-12-2018,0.011116,0.012632,0.010633,0.011949,1961050,133886104
19-12-2018,0.011213,0.012474,0.010921,0.011219,1939676,125663641
18-12-2018,0.009737,0.011086,0.009737,0.011086,1809606,124133799
17-12-2018,0.008358,0.01021,0.008336,0.009741,1622159,109027247
16-12-2018,0.008344,0.008954,0.008261,0.00835,892563,93428263
15-12-2018,0.007955,0.008485,0.007834,0.008333,894670,93198558
14-12-2018,0.008043,0.008146,0.00764,0.007934,928724,88705166
13-12-2018,0.008731,0.008836,0.007943,0.008059,1024272,90070371
12-12-2018,0.008767,0.009192,0.008578,0.008722,1303881,97439941
11-12-2018,0.009484,0.009524,0.008465,0.008773,1896376,97969585
10-12-2018,0.009944,0.010087,0.009252,0.009385,1179459,104764985
09-12-2018,0.009848,0.010485,0.009568,0.01,973301,111594436
08-12-2018,0.009688,0.010102,0.009485,0.009807,1227922,109397809
07-12-2018,0.010281,0.010585,0.00898,0.009588,1849391,106918468
06-12-2018,0.010932,0.011813,0.010263,0.010263,1292981,114400056
05-12-2018,0.012225,0.012775,0.010919,0.010919,1058219,121668209
04-12-2018,0.011905,0.012599,0.011747,0.0122,999766,135885563
03-12-2018,0.013273,0.013525,0.011475,0.011869,1100568,132149140
02-12-2018,0.013662,0.014144,0.01307,0.013232,1022924,147271649
01-12-2018,0.012819,0.013908,0.012199,0.013673,2024574,152125174
30-11-2018,0.013947,0.014115,0.012172,0.012737,2322520,141653684
29-11-2018,0.014201,0.014888,0.013466,0.013956,1630608,155157143
28-11-2018,0.012159,0.014436,0.012159,0.014117,2508060,156891738
27-11-2018,0.01067,0.012368,0.010626,0.012158,2481920,135063191
26-11-2018,0.01101,0.011664,0.010132,0.010692,1199700,118737895
25-11-2018,0.011076,0.011335,0.009485,0.011009,1417610,122204320
24-11-2018,0.011638,0.011969,0.010347,0.010986,1392710,121908346
23-11-2018,0.011798,0.012074,0.011239,0.011606,1293580,128736172
22-11-2018,0.012926,0.013358,0.012065,0.012156,1177180,134790141
21-11-2018,0.012146,0.013166,0.011926,0.012999,1256390,144082700
20-11-2018,0.013666,0.014181,0.011842,0.012087,1892010,133926459
19-11-2018,0.016747,0.01679,0.013449,0.013638,1636410,151049585
18-11-2018,0.016625,0.017172,0.016601,0.016793,1049350,185916724
17-11-2018,0.016955,0.01749,0.016247,0.016584,1624560,183539414
16-11-2018,0.016512,0.017626,0.016358,0.016978,1548000,187828316
15-11-2018,0.016892,0.016985,0.015185,0.016182,1671370,178952637
14-11-2018,0.019285,0.019321,0.016338,0.016939,1692300,187256876
13-11-2018,0.019928,0.020125,0.019069,0.019379,1728620,214144509
12-11-2018,0.019573,0.019954,0.018878,0.019929,1942190,220138121
11-11-2018,0.020309,0.020419,0.01943,0.019481,1189600,215092551
10-11-2018,0.020246,0.020699,0.020198,0.020278,1202010,223822021
09-11-2018,0.020537,0.020801,0.020236,0.020319,1670370,224188728
08-11-2018,0.021402,0.021428,0.02037,0.020488,1223020,225966944
07-11-2018,0.021356,0.02178,0.021124,0.021414,1844130,236088790
06-11-2018,0.021264,0.021419,0.02086,0.021292,1917520,235090602
05-11-2018,0.021699,0.021941,0.021181,0.021219,2273460,233756835
04-11-2018,0.021518,0.02182,0.021322,0.021789,1963390,239944471
03-11-2018,0.021788,0.02212,0.021401,0.021522,1597620,236916878
02-11-2018,0.020755,0.022441,0.020715,0.021747,2870910,239297847
01-11-2018,0.021308,0.021577,0.020611,0.020779,2234670,228558636
31-10-2018,0.020853,0.021302,0.020445,0.021302,2509650,234224438
30-10-2018,0.021118,0.021423,0.020807,0.020807,1397560,228697440
29-10-2018,0.022501,0.022517,0.021067,0.021105,1736280,231873781
28-10-2018,0.022712,0.022801,0.022221,0.02239,1327870,245905650
27-10-2018,0.022439,0.022962,0.022161,0.022549,1846880,247551502
26-10-2018,0.022758,0.022903,0.021972,0.022448,2178390,246348142
25-10-2018,0.022435,0.022958,0.022052,0.022734,1479320,249395355
24-10-2018,0.022034,0.022513,0.021985,0.022297,1414370,244498357
23-10-2018,0.022716,0.023088,0.021987,0.022073,1979130,241951490
22-10-2018,0.023641,0.023803,0.022456,0.022683,2338530,248539562
21-10-2018,0.023427,0.023928,0.023176,0.023289,1797120,255087302
20-10-2018,0.023654,0.023895,0.023009,0.023284,1690350,254925118
19-10-2018,0.023521,0.023809,0.022882,0.023615,2016830,258447480
18-10-2018,0.023909,0.024121,0.023181,0.023551,1987580,257656072
17-10-2018,0.024192,0.024349,0.02303,0.023526,2052480,257277936
16-10-2018,0.02447,0.024728,0.023078,0.023965,1630340,261972121
15-10-2018,0.023235,0.025972,0.02311,0.024432,2442930,266975496
14-10-2018,0.023061,0.026408,0.022691,0.023257,2635920,254038151
13-10-2018,0.023264,0.023607,0.022928,0.023058,2340050,251770632
12-10-2018,0.022838,0.023805,0.022403,0.023207,3213070,253292450
11-10-2018,0.025477,0.025477,0.022756,0.022874,2669590,249565554
10-10-2018,0.025422,0.025887,0.024928,0.025509,3986390,278206362
09-10-2018,0.025942,0.026033,0.02518,0.025491,3633490,277900202
08-10-2018,0.02531,0.025996,0.0252,0.025888,3231700,282111228
07-10-2018,0.025162,0.025597,0.024744,0.025239,2335170,274939528
06-10-2018,0.026259,0.026259,0.024901,0.025072,3413710,273004704
05-10-2018,0.024648,0.026215,0.024388,0.026141,4110340,284537850
04-10-2018,0.024292,0.024859,0.024143,0.024633,2931880,268022161
03-10-2018,0.024614,0.024723,0.023917,0.024653,2490580,268129471
02-10-2018,0.024227,0.024865,0.024148,0.024606,3593940,267511531
01-10-2018,0.024593,0.024828,0.023085,0.024266,3814510,263719310
30-09-2018,0.024945,0.02498,0.024345,0.02464,2789190,267675828
29-09-2018,0.024687,0.026136,0.024286,0.024964,2023180,271086083
28-09-2018,0.02538,0.025983,0.024517,0.024791,2595480,269100370
27-09-2018,0.023952,0.025674,0.023853,0.025557,3715580,277308829
26-09-2018,0.023968,0.024566,0.023855,0.024016,1864350,260485876
25-09-2018,0.024655,0.024689,0.023487,0.02391,2150940,259229851
24-09-2018,0.025892,0.026135,0.024581,0.024606,4736820,266676171
23-09-2018,0.024877,0.025898,0.024734,0.025898,6761190,280561747
22-09-2018,0.026189,0.026439,0.024707,0.024835,4154670,268937175
21-09-2018,0.024992,0.02665,0.024435,0.026174,6596040,283324275
20-09-2018,0.025393,0.025673,0.024012,0.024934,4134040,269798120
19-09-2018,0.024996,0.025497,0.024147,0.025387,4133360,274586885
18-09-2018,0.024047,0.025283,0.023966,0.025058,4200030,270924678
17-09-2018,0.025374,0.025776,0.02381,0.024108,2770800,260550691
16-09-2018,0.025569,0.025569,0.024521,0.025407,3435280,274477176
15-09-2018,0.02506,0.025926,0.024609,0.025461,3255220,274946333
14-09-2018,0.024989,0.025961,0.024112,0.025048,4118160,270379544
13-09-2018,0.022212,0.025034,0.022133,0.025034,4252590,270124495
12-09-2018,0.022502,0.022798,0.020547,0.022179,2986720,239219536
11-09-2018,0.023545,0.023952,0.022348,0.022506,2635200,242648593
10-09-2018,0.02416,0.024479,0.023126,0.023697,2151160,255385769
09-09-2018,0.023727,0.024924,0.023293,0.024119,2159400,259833860
08-09-2018,0.024672,0.025492,0.023308,0.023964,2717830,258063014
07-09-2018,0.025935,0.026884,0.024595,0.024685,3178610,265720507
06-09-2018,0.026084,0.026642,0.024814,0.02586,3069490,278249675
05-09-2018,0.033802,0.03531,0.02613,0.02613,7309700,281049154
04-09-2018,0.0342,0.034917,0.031934,0.033764,13364100,363010899
03-09-2018,0.032503,0.034361,0.030685,0.033839,18160800,363675698
02-09-2018,0.034084,0.034941,0.032416,0.032476,9721860,348883652
01-09-2018,0.031094,0.035248,0.031073,0.034197,11493000,367229027
31-08-2018,0.030547,0.032169,0.029354,0.031028,10536800,333059146
30-08-2018,0.02959,0.030932,0.027981,0.030541,10163200,327698158
29-08-2018,0.029496,0.029642,0.02836,0.029524,10065700,316663485
28-08-2018,0.027806,0.029658,0.027771,0.029345,11240000,314613842
27-08-2018,0.025778,0.027764,0.025438,0.027764,10228500,297544050
26-08-2018,0.026138,0.02635,0.024639,0.025544,17787900,273640459
25-08-2018,0.026014,0.02655,0.025481,0.026103,18893700,279518972
